well,condition,tile,fov_token,n_p,totalVolume,n_p_totalVolume,totalArea,number_of_boundary_edges,fraction_of_boundary_edges_n_p,Mean_dgree,Std_dgree,Skewness_dgree,Kurtosis_dgree,q_25_dgree,q_50_dgree,q_75_dgree,Mean_dsc,Std_dsc,Skewness_dsc,Kurtosis_dsc,q_25_dsc,q_50_dsc,q_75_dsc,Mean_edg,Std_edg,Skewness_edg,Kurtosis_edg,q_25_edg,q_50_edg,q_75_edg,Mean_vlms,Std_vlms,Skewness_vlms,Kurtosis_vlms,q_25_vlms,q_50_vlms,q_75_vlms,Mean_fct,Std_fct,Skewness_fct,Kurtosis_fct,q_25_fct,q_50_fct,q_75_fct
F8,200 nm Binimetinib,6,F8_tile_6_fused_tp_0,71,246432.6939,0.00028811,19876.3116,42,0.59155,11.5211,2.6825,1.2488,4.7202,10,11,13,36.8623,7.2767,-0.8461,3.0029,33.0182,38.0486,42.2614,24.5611,7.5035,0.44757,2.8242,19.1376,24.2472,28.7362,824.1896,620.042,1.557,6.4086,417.6452,708.9987,1084.5987,248.4539,141.8274,0.86307,3.4196,140.2072,225.7654,329.1572
F8,200 nm Binimetinib,7,F8_tile_7_fused_tp_0,70,553014.1554,0.00012658,37328.8531,24,0.34286,12.5714,2.387,0.5742,3.353,11,12,14,45.2867,16.3537,0.87585,4.8106,34.4741,45.0335,52.7065,35.8095,20.845,2.3465,9.8549,23.7224,30.825,40.4093,1584.5678,1257.3731,2.5144,17.166,727.2962,1263.797,2202.7616,848.383,555.6294,1.104,4.0421,459.6344,726.5085,1137.4446
F8,200 nm Binimetinib,8,F8_tile_8_fused_tp_0,91,386407.9646,0.0002355,26657.3591,42,0.46154,12.022,2.6457,0.77978,3.6732,10,12,13,39.1535,10.811,-0.78046,3.0819,31.0497,41.1984,47.8317,25.2168,7.83,0.75926,4.1492,19.7166,24.4689,29.8091,926.6378,555.8309,1.1474,5.1288,512.5998,821.6746,1226.1487,333.217,182.573,1.5056,5.7452,216.0135,292.8212,404.4923
F8,200 nm Binimetinib,9,F8_tile_9_fused_tp_0,78,246169.3268,0.00031686,20286.0916,36,0.46154,12.0256,2.6036,0.84273,3.7298,10,12,13,33.4028,9.7865,0.10281,5.4984,26.5849,36.4213,39.5668,23.7395,10.2033,2.7001,12.9984,18.2219,22.649,26.4938,687.6238,444.9864,2.2461,14.748,389.7259,630.9423,887.8826,298.3249,172.6867,1.2008,3.9983,178.1078,257.6007,357.4716
G5,3.5 um Binimetinib -ve control,0,G5_tile_0_fused_tp_0,101,411568.5656,0.0002454,28032.8856,45,0.44554,12.4158,2.5972,0.70058,2.9989,11,12,14,39.2825,10.561,-0.38653,2.9476,31.6833,42.624,47.5706,24.8045,8.3407,1.6796,8.5315,19.3513,24.1217,28.3677,850.3483,519.9092,1.7421,8.5754,484.0378,766.0989,1091.4239,325.9638,190.0571,1.2526,4.9666,191.6668,292.1377,384.2514
G5,3.5 um Binimetinib -ve control,1,G5_tile_1_fused_tp_0,157,3544220.3993,4.4297e-05,137826.8789,26,0.16561,13.2994,3.4427,0.57625,3.2342,11,13,16,71.7631,39.8979,0.63948,2.634,37.7232,62.3681,99.2379,42.3289,34.387,2.1055,7.6301,21.024,29.2091,48.397,4102.1069,11100.8007,10.2888,156.4173,669.7202,1264.5278,3076.9947,2871.3933,3314.8954,1.5738,4.9852,525.5083,1207.0736,4660.7488
G5,3.5 um Binimetinib -ve control,2,G5_tile_2_fused_tp_0,112,890404.9518,0.00012579,56524.8556,16,0.14286,13.4107,2.8618,0.72434,4.7884,11,14,15,43.6722,20.6193,1.1189,4.1031,29.9521,40.1147,48.7111,31.7589,22.2044,2.4286,9.9844,18.6766,24.1191,34.9912,1422.3721,2254.5029,4.9515,34.3764,522.9966,765.4077,1338.3055,2018.7448,1629.3605,1.2088,3.8167,648.6946,1623.2184,2854.9573
G5,3.5 um Binimetinib -ve control,3,G5_tile_3_fused_tp_0,63,473965.6032,0.00013292,42982.9004,23,0.36508,12.0952,2.2195,0.084283,2.1663,10.25,12,14,49.1831,33.955,1.2719,3.7173,28.8954,35.465,70.3556,40.7616,37.4265,2.775,12.2094,20.868,26.3049,42.0294,1590.4886,2364.0141,5.7026,44.4881,615.1202,992.63,1653.5647,1023.4024,1320.0365,2.7498,10.6471,264.0804,578.1303,1237.6477
G5,3.5 um Binimetinib -ve control,4,G5_tile_4_fused_tp_0,76,236576.7203,0.00032125,19378.6444,38,0.5,12.0263,2.2149,0.65582,3.3876,11,12,13,34.3987,8.7769,-0.78121,3.0561,28.2304,36.0084,41.7722,23.5365,7.472,0.88418,4.7448,18.1993,22.9894,27.4234,683.7477,426.5704,1.3494,5.9317,388.8279,618.5191,899.3361,269.1478,126.5456,0.46968,2.361,172.6263,251.9486,365.8237
G5,3.5 um Binimetinib -ve control,5,G5_tile_5_fused_tp_0,173,7549865.7518,2.2914e-05,209485.3298,27,0.15607,14.1272,3.5595,0.62297,3.9938,11.75,14,16,89.7066,43.4957,0.12662,2.1024,54.0129,86.8282,127.1591,55.292,38.1024,1.4233,5.1259,26.3908,44.1322,72.6456,7365.7227,13304.7365,5.4645,51.3924,1122.955,2731.755,7625.9182,4189.7066,3844.081,0.87002,2.5765,1050.489,2915.9399,6411.2909
G5,3.5 um Binimetinib -ve control,6,G5_tile_6_fused_tp_0,125,663774.753,0.00018832,44109.5737,25,0.2,13.504,2.8159,0.42004,3.4839,12,13,15,43.8416,20.0354,1.7073,7.6613,33.1235,41.7949,49.6614,29.2683,22.3825,3.2856,15.0117,18.5838,23.2075,29.2497,952.3311,1144.7819,4.8989,38.8137,415.4744,657.2841,1040.8315,958.9038,1220.1252,2.6998,10.0365,273.2203,627.8722,1061.6698
G5,3.5 um Binimetinib -ve control,7,G5_tile_7_fused_tp_0,64,256056.9323,0.00024994,22346.3567,34,0.53125,11.625,2.2361,0.12557,2.2346,10,11.5,13,37.6821,14.9361,0.8381,4.4053,27.9013,36.7151,43.1356,27.366,12.1931,2.3189,10.879,20.1098,25.1374,31.1695,924.3933,538.1051,1.2318,5.3851,546.033,839.7846,1197.5589,349.1618,213.601,1.7451,7.1121,212.7765,308.3362,420.5931
G5,3.5 um Binimetinib -ve control,8,G5_tile_8_fused_tp_0,74,604564.1759,0.0001224,43619.0589,30,0.40541,11.9459,2.6008,0.61471,3.5348,10,12,14,51.6082,29.6661,1.3346,4.8731,28.8063,44.2225,64.0619,35.9925,26.8638,2.7876,12.0836,21.3065,28.3672,36.8742,1772.9155,2540.8618,6.383,63.6116,602.7893,1150.9394,1971.5736,778.9118,724.6287,1.8717,5.9466,300.4673,539.7816,938.1763
G5,3.5 um Binimetinib -ve control,9,G5_tile_9_fused_tp_0,41,98196.3657,0.00041753,11251.3256,24,0.58537,10.4878,2.4711,1.2276,4.4859,9,10,12,26.9888,7.6641,0.0096298,4.3735,23.3388,27.947,31.5873,22.7223,7.2293,1.1747,5.5846,17.8021,21.5425,26.0879,641.8063,341.3095,0.75351,3.9855,394.875,621.9875,816.9327,255.7119,173.9432,1.3353,4.465,121.8708,214.6422,327.559
G6,3.5 um Binimetinib -ve control,0,G6_tile_0_fused_tp_0,208,1983106.9128,0.00010489,92568.9133,22,0.10577,13.9231,2.7441,0.35616,3.0144,12,14,16,55.5079,22.6383,1.9578,8.9109,42.7932,52.8707,62.7189,33.4324,27.6062,3.1195,14.2178,19.9216,24.8203,33.065,1624.1662,2670.4151,5.9606,50.6913,578.2237,918.9453,1525.1825,2314.2228,3082.8683,3.0722,12.8595,624.063,1497.3057,2741.7222
G6,3.5 um Binimetinib -ve control,1,G6_tile_1_fused_tp_0,108,565501.7941,0.00019098,35708.8376,38,0.35185,12.6111,2.579,0.44154,3.4064,11,12,14,44.5001,12.143,-0.28375,3.2306,38.159,44.8388,52.9904,27.7608,11.3351,1.4499,6.6522,20.637,25.6532,32.4918,1051.1186,696.582,1.0561,4.2609,528.3562,910.4044,1425.6377,495.9561,307.1854,0.54906,2.4391,247.4996,435.3714,713.5465
G6,3.5 um Binimetinib -ve control,2,G6_tile_2_fused_tp_0,123,2359305.5972,5.2134e-05,111823.7403,23,0.18699,13.4959,3.4956,0.81738,4.4091,11,13,16,73.0068,38.5363,0.88445,3.7958,43.8253,65.2764,96.2788,45.8666,39.0993,2.173,8.8917,20.9789,30.4641,58.6307,3434.2148,8251.1467,8.0667,96.3956,503.6113,1039.65,3167.6003,2662.47,3426.4467,1.7693,5.3821,518.5021,959.7987,3982.6275
G6,3.5 um Binimetinib -ve control,3,G6_tile_3_fused_tp_0,166,3021770.809,5.4935e-05,122500.0232,34,0.20482,13.4578,3.5549,0.59077,3.8347,11,13,16,79.5397,31.2417,0.81438,3.88,58.3196,75.8441,99.249,41.8406,34.8707,2.3734,9.594,20.9387,29.0508,48.4279,3284.5335,6250.5844,5.3176,42.6838,617.7617,1230.2727,2910.9515,1914.0629,2937.3419,2.3477,8.1819,237.6308,654.2069,2143.3887
G6,3.5 um Binimetinib -ve control,4,G6_tile_4_fused_tp_0,173,1181769.2011,0.00014639,62773.7416,36,0.20809,13.6994,2.8656,0.57596,3.86,12,13,16,55.6663,21.7117,0.5255,3.6125,39.9464,54.7559,68.8186,30.422,21.9021,3.0476,14.2403,19.1672,24.2446,31.4559,1207.1187,1776.686,5.5364,43.3174,451.6525,768.9421,1248.7544,923.1433,1125.3247,2.7736,11.0943,289.4915,546.0004,1183.3815
G6,3.5 um Binimetinib -ve control,5,G6_tile_5_fused_tp_0,109,279812.1507,0.00038955,21344.7337,53,0.48624,12.2569,2.6366,0.48391,3.025,10.75,12,14,35.3865,8.8865,-0.84274,2.6598,29.5355,38.0194,43.011,21.2354,6.137,0.41932,2.983,16.6308,21.139,25.2043,549.7292,327.9034,0.86127,4.2936,306.4917,502.949,758.8601,209.2621,94.6864,0.60968,2.6539,137.1318,184.1054,282.5915
G6,3.5 um Binimetinib -ve control,6,G6_tile_6_fused_tp_0,127,1791491.9879,7.0891e-05,85463.1086,18,0.14173,13.4331,2.9021,0.15191,2.6164,11.25,13,15,55.4266,24.6946,1.5208,5.7279,40.8356,50.0934,61.4319,37.4382,26.8446,2.72,12.1799,22.7945,29.8612,40.3187,2519.6793,4289.6253,5.9859,53.2672,741.9528,1238.9082,2438.8459,2670.7221,2544.3017,2.3131,9.3725,1036.3042,1886.2762,3577.2076
G6,3.5 um Binimetinib -ve control,7,G6_tile_7_fused_tp_0,73,317430.1305,0.00022997,23791.1969,30,0.41096,11.9452,2.7177,1.3039,5.1599,10,11,13.25,37.8307,9.5196,-0.54162,2.6647,31.8483,38.2861,45.0936,26.5245,8.7472,0.78776,3.5957,20.3694,25.6343,31.4479,944.7325,594.2127,1.2387,5.1151,517.4314,828.7582,1250.9201,424.8428,217.4897,0.77278,3.0022,262.2653,383.0304,552.9574
G6,3.5 um Binimetinib -ve control,8,G6_tile_8_fused_tp_0,48,131774.8964,0.00036426,13209.1922,32,0.66667,10.6667,2.747,1.2244,4.091,9,10,11,30.3997,7.0109,-1.2555,4.1237,27.1599,32.8131,35.1879,23.2773,6.1729,0.47694,3.138,18.9471,22.6163,27.4199,736.1726,437.6205,0.77376,3.4802,434.8141,664.4028,971.3471,220.1532,105.8505,1.1247,4.1556,145.8846,201.3458,257.1066
G6,3.5 um Binimetinib -ve control,9,G6_tile_9_fused_tp_0,38,93759.9188,0.00040529,10917.8036,21,0.55263,10.8421,2.1248,0.68886,2.5264,9,10,13,26.975,7.6495,-0.30677,2.5899,22.6814,28.2661,32.4267,23.5375,7.6634,0.87256,3.8953,18.3699,21.7684,27.8731,625.0661,378.6448,1.207,5.1583,346.4828,576.2182,825.6848,287.3106,151.5088,1.1056,4.0277,171.5373,252.8406,367.0213
G7,3.5 um Binimetinib -ve control,0,G7_tile_0_fused_tp_0,178,2648889.6738,6.7198e-05,125528.4978,23,0.12921,13.764,3.6593,1.2953,5.6899,11,13,16,80.857,46.6027,0.88986,2.8839,49.2869,67.1066,109.2895,41.7474,40.6094,3.3227,16.7093,21.1504,27.9442,43.6185,2579.2499,7332.8733,13.7286,246.5436,634.8099,1116.4179,2035.957,2988.7738,3403.153,1.6449,5.385,610.0592,1578.0705,3856.6501
G7,3.5 um Binimetinib -ve control,1,G7_tile_1_fused_tp_0,81,314624.0513,0.00025745,25453.5982,32,0.39506,12.2469,2.1067,0.22838,3.1933,11,12,14,36.9744,13.9646,1.191,5.2688,26.9036,36.0972,43.3648,26.4094,14.7766,2.604,11.4167,17.9292,22.7014,28.461,815.0882,662.7858,2.2798,9.8896,390.8584,668.56,980.0266,424.2266,381.5299,1.9639,7.2828,186.1334,306.1678,512.1467
G7,3.5 um Binimetinib -ve control,2,G7_tile_2_fused_tp_0,26,116463.8258,0.00022325,12850.7124,17,0.65385,9.8462,1.9533,1.2377,4.5083,8,10,11,31.5487,7.8316,-0.69454,2.9314,27.79,31.3864,37.2626,30.8802,10.9668,0.5564,2.9591,23.3783,29.9145,36.6357,1323.4526,812.7889,1.1453,5.0126,743.5826,1173.1401,1825.6217,428.3571,276.6687,0.94185,3.0045,203.1287,362.6399,564.0131
G7,3.5 um Binimetinib -ve control,3,G7_tile_3_fused_tp_0,69,232911.8229,0.00029625,20074.685,31,0.44928,11.7971,2.3799,0.79674,3.8034,10,11,13,33.4218,9.8423,0.31833,4.1308,26.6253,35.4658,39.6718,24.2348,9.2582,2.0414,9.0312,18.5322,21.9359,27.1831,751.3285,427.7532,1.4471,7.1924,461.9537,698.6826,955.5084,346.1153,255.789,1.5722,4.849,181.0184,258.841,352.4288
G7,3.5 um Binimetinib -ve control,4,G7_tile_4_fused_tp_0,45,130318.4889,0.00034531,13248.8214,29,0.64444,10.6222,2.0146,0.39302,2.5096,9,10,12,29.7783,7.4168,-0.91733,3.3305,24.834,31.2241,35.8147,23.9456,7.0638,0.97717,4.93,19.1357,23.216,27.1186,775.7053,400.365,0.20162,2.7508,516.7233,751.174,1062.3716,245.3485,110.6817,1.0751,5.0243,165.5798,237.5662,289.6118
G7,3.5 um Binimetinib -ve control,5,G7_tile_5_fused_tp_0,63,241856.7887,0.00026048,19746.0317,36,0.57143,11.4603,2.2131,0.85433,3.375,10,11,12,34.7455,9.222,-0.90716,3.3511,29.2637,36.8918,42.4122,25.2931,7.739,1.1653,5.6521,20.3,23.8514,29.3849,912.6671,528.0925,0.61972,3.064,499.0418,826.9651,1233.0682,290.3828,155.0429,1.6574,5.4873,200.9918,244.6473,340.4686
G7,3.5 um Binimetinib -ve control,6,G7_tile_6_fused_tp_0,46,232205.5585,0.0001981,19444.5387,28,0.6087,10.8261,2.5932,0.78867,3.0938,9,10,12,37.4206,7.2082,-0.68037,2.3685,33.7209,39.6852,42.7205,29.1763,9.8852,0.48768,3.0361,21.7606,28.3029,35.6197,1304.5256,1126.0601,2.2287,10.2054,591.3567,1028.8604,1598.0569,373.9334,242.7568,1.1322,4.6086,197.2789,347.2458,483.1741
G7,3.5 um Binimetinib -ve control,7,G7_tile_7_fused_tp_0,94,363387.6696,0.00025868,26500.9828,36,0.38298,12.2128,2.4664,0.65276,3.8007,10,12,14,38.0174,11.3206,-0.47153,3.2953,30.9682,40.3732,44.633,25.1787,10.2444,1.9209,9.5295,18.6291,23.8393,28.7057,812.9478,510.457,1.0673,4.3687,459.0011,710.0896,1058.1082,389.7203,294.5924,2.027,7.8884,197.4471,317.8779,472.5275
G7,3.5 um Binimetinib -ve control,8,G7_tile_8_fused_tp_0,107,740755.2752,0.00014445,47062.5124,22,0.20561,13.2336,2.5609,-0.031394,2.6723,11,13,15,45.3072,19.765,0.59778,2.9581,32.7199,43.3547,56.9164,31.5136,19.6792,2.4349,10.1699,19.965,26.0063,34.7224,1272.7754,1504.1629,4.8457,37.5376,549.2175,877.5226,1414.2925,1176.5628,1447.421,2.5999,9.8175,381.7302,769.8356,1293.6053
G7,3.5 um Binimetinib -ve control,9,G7_tile_9_fused_tp_0,74,491882.5974,0.00015044,37269.0102,23,0.31081,12.0541,2.7443,0.24746,2.7979,10,12,14,42.2211,20.8055,1.1947,4.313,28.9684,38.858,50.103,30.5934,20.2211,2.4106,9.2651,19.2083,24.5262,32.5956,1397.3937,2161.0693,5.2576,39.0502,510.9503,777.2513,1340.5777,887.3574,903.865,2.853,14.1876,314.5891,711.7126,1153.6166
G8,3.5 um Binimetinib -ve control,0,G8_tile_0_fused_tp_0,159,3145214.208,5.0553e-05,122526.113,16,0.10063,13.9245,3.0389,0.41005,3.6477,12,14,16,58.8684,29.7295,1.2099,4.1997,39.3125,52.5697,66.2267,38.7291,31.8294,2.6615,11.5708,21.5305,27.6563,41.4578,3363.8655,9646.1859,12.7716,245.1872,635.4678,1163.4597,2399.6335,4375.9326,4486.6355,1.4137,4.3474,987.2733,3300.722,6202.0512
G8,3.5 um Binimetinib -ve control,1,G8_tile_1_fused_tp_0,68,745228.4094,9.1247e-05,47364.9943,20,0.29412,12.5,2.995,-0.036939,2.4218,10,13,15,49.9224,22.6858,0.81424,3.8959,35.7727,47.9195,63.205,39.9588,25.8881,1.327,4.5385,21.2814,30.2097,54.0628,2191.8483,3920.6092,5.7212,47.4272,552.4486,1075.1931,2034.8363,1315.6943,1487.7764,1.8007,5.3706,340.7784,766.0945,1716.0284
G8,3.5 um Binimetinib -ve control,2,G8_tile_2_fused_tp_0,98,1090400.3499,8.9875e-05,72503.6877,13,0.13265,13.3265,2.9032,0.55211,3.4018,11,13,15,45.0953,27.0459,1.3882,4.2649,29.9354,35.699,52.3735,35.3554,28.1945,2.264,8.7924,18.8042,23.9793,39.0686,2000.7346,3594.8368,4.2768,26.1381,463.399,783.3268,1605.1689,3295.6222,1934.6632,0.38738,2.1619,1466.9841,3352.2323,4539.1337
G8,3.5 um Binimetinib -ve control,3,G8_tile_3_fused_tp_0,95,357462.6134,0.00026576,26984.3697,38,0.4,12.1474,2.445,0.49994,3.3803,11,12,13,38.8417,11.8089,0.8014,6.3207,32.6668,38.5913,44.9663,25.3652,12.1622,2.4817,11.3694,18.0611,22.7051,28.7379,799.6926,553.9937,1.8504,8.6123,426.9506,722.5184,1002.7545,374.7829,279.1456,2.3731,10.4986,223.4568,284.729,415.8937
G8,3.5 um Binimetinib -ve control,4,G8_tile_4_fused_tp_0,70,475264.8694,0.00014729,32757.9436,25,0.35714,12.3714,2.5319,0.20821,2.2125,10,12,14,41.9325,13.4537,-0.055229,2.9475,31.2177,42.5353,51.7333,31.5304,15.5168,1.6806,6.3432,22.1479,27.845,37.0833,1393.7386,1361.496,3.6666,28.6497,537.5705,1065.0973,1776.2315,712.1292,591.473,1.5363,4.8118,276.5999,574.9272,809.7988
G8,3.5 um Binimetinib -ve control,5,G8_tile_5_fused_tp_0,89,584880.9843,0.00015217,39078.28,21,0.23596,12.809,2.5579,0.49273,3.2272,11,13,14.25,45.3289,17.7877,0.37736,3.1712,33.4863,43.4481,56.2152,31.0159,19.8182,2.2911,9.278,19.2343,24.6476,35.4769,1263.2419,1561.9742,3.3604,16.5543,456.6476,801.2399,1384.4418,1028.3758,1074.6526,1.6763,5.3556,290.9851,551.8794,1499.2266
G8,3.5 um Binimetinib -ve control,6,G8_tile_6_fused_tp_0,61,513833.311,0.00011872,46681.2677,20,0.32787,12.3279,2.7672,0.18395,2.156,10,12,14.25,47.0129,28.7737,1.3929,4.523,26.3434,39.2263,54.6669,38.8593,30.0317,1.8498,5.753,20.6554,26.838,42.7921,1724.2729,2314.9361,3.0002,12.5938,572.8844,891.322,1713.3673,1296.7019,1970.8069,2.7173,10.387,280.7899,517.7109,1247.5153
G8,3.5 um Binimetinib -ve control,7,G8_tile_7_fused_tp_0,64,395123.7861,0.00016197,31189.8981,26,0.40625,11.9688,2.3568,0.75624,2.8313,10,11,14,42.3514,18.6205,1.9493,7.0782,31.9035,40.4058,44.1328,34.931,24.7729,2.4152,9.176,21.2693,26.9084,36.5906,1334.8777,1104.5647,2.0711,8.6591,595.7348,1032.6684,1665.5638,649.7895,631.6695,3.2742,17.0891,285.6785,486.6914,765.9879
G8,3.5 um Binimetinib -ve control,8,G8_tile_8_fused_tp_0,96,736356.8281,0.00013037,45873.7207,23,0.23958,12.5208,2.8172,0.77446,3.8202,11,12,14,46.8172,16.5616,1.3781,7.0806,38.0987,46.5049,53.0636,32.7017,18.8536,2.6603,12.1876,22.3721,27.9053,35.4369,1518.2615,1398.4078,4.3241,38.3801,736.8617,1205.2722,1852.1268,1092.2314,871.2205,1.4963,4.7856,404.5557,883.2184,1367.3992
G8,3.5 um Binimetinib -ve control,9,G8_tile_9_fused_tp_0,195,1376769.3372,0.00014164,67040.7478,34,0.17436,13.6,2.7962,0.20486,3.046,12,14,16,53.4786,17.8789,0.53228,4.3981,42.3664,53.0675,63.9845,29.3901,16.5674,2.891,14.1516,20.4256,25.5203,31.7315,1251.6085,1232.7937,4.3213,30.6007,640.6858,950.1824,1424.3386,1047.5117,986.9865,1.9745,7.3114,388.9311,708.5007,1484.2903
