well,condition,tile,fov_token,n_p,totalVolume,n_p_totalVolume,totalArea,number_of_boundary_edges,fraction_of_boundary_edges_n_p,Mean_dgree,Std_dgree,Skewness_dgree,Kurtosis_dgree,q_25_dgree,q_50_dgree,q_75_dgree,Mean_dsc,Std_dsc,Skewness_dsc,Kurtosis_dsc,q_25_dsc,q_50_dsc,q_75_dsc,Mean_edg,Std_edg,Skewness_edg,Kurtosis_edg,q_25_edg,q_50_edg,q_75_edg,Mean_vlms,Std_vlms,Skewness_vlms,Kurtosis_vlms,q_25_vlms,q_50_vlms,q_75_vlms,Mean_fct,Std_fct,Skewness_fct,Kurtosis_fct,q_25_fct,q_50_fct,q_75_fct
F7,200 nm Binimetinib,7,F7_tile_7_fused_tp_0,84,237345.5225,0.00035391,19949.6832,38,0.45238,12.2619,2.3903,0.23063,2.8103,11,12,14,34.0007,9.6758,-0.27172,4.227,27.6424,36.4519,40.3502,22.8794,8.0797,1.6278,7.4024,17.8068,21.437,26.1734,599.3574,308.541,0.75379,3.9696,375.1179,570.706,771.4681,277.0789,165.4214,1.8121,7.9453,164.5794,216.4383,376.4654
F7,200 nm Binimetinib,8,F7_tile_8_fused_tp_0,142,594881.9795,0.0002387,40332.3078,41,0.28873,13.2254,2.4593,0.24109,3.1471,12,13,15,50.3768,21.5982,0.64047,3.0689,34.9207,47.1386,61.2865,27.5417,18.9297,3.5009,17.3179,18.1163,23.0469,28.5657,783.7707,612.3589,2.9521,16.6889,423.7656,675.8708,935.9633,517.0809,539.069,1.8744,5.9728,176.1029,308.078,574.1829
F7,200 nm Binimetinib,9,F7_tile_9_fused_tp_0,60,146582.1969,0.00040933,14019.7198,37,0.61667,11,2.4907,1.0023,3.8887,9,11,12,30.0821,7.2294,-0.99387,3.2401,25.5324,32.2433,35.8955,21.4658,5.6648,0.54057,3.9202,17.6912,20.7497,25.1457,621.111,322.9137,0.62511,3.6294,382.8942,614.7718,814.6559,200.2817,93.0647,0.59535,2.7966,140.3652,184.5811,248.3002
F8,200 nm Binimetinib,0,F8_tile_0_fused_tp_0,29,90330.1039,0.00032104,10264.7116,22,0.75862,9.3103,2.4655,1.7162,5.8619,8,9,10,27.2991,7.0494,-1.3246,3.4493,25.9391,29.9561,32.121,24.8387,5.7804,0.033063,2.9763,20.6149,24.3333,28.5572,1038.2771,483.9097,-0.17914,2.3243,693.6357,1081.602,1379.612,256.6178,79.4262,0.72586,3.2989,202.7646,241.2775,296.2915
F8,200 nm Binimetinib,1,F8_tile_1_fused_tp_0,49,544634.6421,8.9969e-05,41014.7031,16,0.32653,11.8367,2.0448,-0.20555,2.5491,10,12,13,45.2204,24.8303,1.1639,3.7123,28.7787,40.2941,52.9574,41.6724,28.9285,1.9176,7.0747,22.8852,31.0042,49.2837,2388.7484,3142.3726,4.6101,34.7891,911.8198,1414.3514,2312.8931,1464.8108,1364.1139,1.836,5.6579,628.8079,1011.508,1530.1461
F8,200 nm Binimetinib,2,F8_tile_2_fused_tp_0,36,77525.3497,0.00046436,9421.7566,24,0.66667,10.2222,2.7057,1.8152,8.2337,8.5,10,11,25.9816,6.6841,-1.3652,4.5031,22.0533,27.7364,30.5997,22.3568,6.0157,0.49064,2.4771,17.506,21.5121,26.7427,610.4358,367.6337,0.51532,3.3125,360.7903,612.442,814.5944,214.1308,94.5795,0.79175,2.7558,143.6751,189.9067,277.2011
F8,200 nm Binimetinib,3,F8_tile_3_fused_tp_0,20,35306.6514,0.00056647,6337.488,17,0.85,8.6,1.9574,0.92618,2.7904,7,8,10,23.4454,7.8152,-0.46205,3.9613,20.4002,23.8444,28.2654,23.7427,8.0733,0.67882,2.8193,17.7377,22.4705,28.1415,678.9741,495.9148,1.0206,3.7312,336.3893,582.2236,895.9559,211.2496,116.7578,1.155,4.1254,117.9868,193.7224,261.325
F8,200 nm Binimetinib,4,F8_tile_4_fused_tp_0,45,90137.8709,0.00049924,10366.1572,31,0.68889,10.8444,2.3832,0.79769,3.1148,9,10,12.25,26.3273,7.2065,-1.1639,3.4155,23.2455,29.0075,31.2403,21.4673,6.2663,0.60297,3.461,17.5998,20.725,24.9906,527.1221,298.7928,0.25539,2.6116,294.4556,528.5036,716.6611,178.7268,92.0655,0.77876,2.9543,114.0459,162.6519,228.8154
F8,200 nm Binimetinib,5,F8_tile_5_fused_tp_0,23,55459.0219,0.00041472,7612.4255,19,0.82609,8.8696,2.5101,1.1735,3.8466,7,8,10,24.1808,6.8443,-1.3791,4.2275,21.4965,26.4799,28.3549,24.0908,5.9674,0.28086,3.2982,19.8572,24.164,27.7679,880.3019,473.738,0.49208,2.9166,542.1813,832.2339,1167.8958,223.8949,92.6356,0.62993,3.0245,158.1213,208.9935,267.2961
F8,200 nm Binimetinib,6,F8_tile_6_fused_tp_0,62,184216.4399,0.00033656,16198.608,46,0.74194,10.4839,2.678,0.84667,2.9134,9,10,12,32.6338,8.1898,-1.3867,3.8891,29.8414,36.3919,37.9704,22.5649,5.0117,0.66054,3.0656,18.8276,21.7993,25.8557,837.3475,368.4563,-0.044618,3.6114,633.8294,853.9049,1032.1272,184.0751,60.1225,1.1111,5.0373,151.1817,174.2955,208.0735
F8,200 nm Binimetinib,8,F8_tile_8_fused_tp_0,39,126615.7616,0.00030802,12990.2752,27,0.69231,9.9487,2.5849,1.0853,4.3839,8,10,11,30.8156,7.3784,-1.5496,5.3626,27.5402,33.2258,36.2047,24.9795,7.2263,0.24316,2.5931,19.7698,23.7465,30.6678,966.5325,576.9702,0.63983,3.1259,530.9249,876.6014,1345.1946,259.8055,136.6073,0.99864,3.54,154.7623,233.1291,298.697
F8,200 nm Binimetinib,9,F8_tile_9_fused_tp_0,50,155961.3742,0.00032059,15349.6072,32,0.64,10.84,2.402,0.60081,3.1046,9,10.5,12,31.8679,9.884,0.38588,4.4481,26.1561,32.1952,35.5511,25.3431,10.2628,2.3141,9.5302,19.0359,22.4387,27.9776,812.2988,403.0769,0.5791,5.9475,603.4737,810.1237,1056.3469,255.8268,166.6074,1.95,7.7716,157.548,203.9104,303.9948
G5,3.5 um Binimetinib -ve control,0,G5_tile_0_fused_tp_0,35,118204.0402,0.0002961,14234.1355,18,0.51429,11.0286,2.0649,0.32732,2.62,9.25,11,12,30.0183,13.655,1.1785,5.8235,22.6775,27.5102,37.814,29.2411,16.6871,2.2164,8.8782,19.4992,24.0734,32.4104,826.6017,594.1506,1.623,6.3267,429.3361,684.164,1027.7272,444.8167,377.3635,1.5318,4.5185,178.4317,354.0933,545.4457
G5,3.5 um Binimetinib -ve control,1,G5_tile_1_fused_tp_0,19,45821.7837,0.00041465,6947.4114,16,0.84211,8.6316,1.921,0.83231,4.3363,7.25,9,10,24.8948,4.9826,-0.9667,3.7483,21.2897,25.7711,28.2391,26.2979,7.5422,0.11521,2.4267,21.4253,26.4612,31.6958,916.4357,602.5106,0.76772,3.8286,391.7662,949.2872,1163.5515,248.1218,141.2821,1.2053,4.6693,151.7873,233.9889,282.4728
G5,3.5 um Binimetinib -ve control,2,G5_tile_2_fused_tp_0,39,85503.1798,0.00045612,10016.2659,28,0.71795,9.6923,2.4831,1.0472,3.4814,8,9,10.75,26.7495,6.0904,-0.96827,2.6702,22.748,29.6122,31.2148,21.621,5.7946,0.59415,3.8626,18.0148,21.2237,24.7362,684.0254,340.3745,0.39201,2.9771,436.7013,683.8864,888.3077,192.6205,94.5826,0.99128,3.4386,126.1698,163.572,236.0445
G5,3.5 um Binimetinib -ve control,3,G5_tile_3_fused_tp_0,64,308257.4172,0.00020762,23096.1172,32,0.5,11.1562,2.4638,0.8584,3.9148,10,10,13,38.1356,9.5117,-0.92194,3.0252,32.0692,41.5556,45.1588,26.6719,7.0271,0.32961,3.1738,21.7307,26.2266,31.0353,1167.6417,613.5771,0.73143,4.3232,767.1878,1122.3815,1514.8216,384.9353,146.9553,0.0354,2.4759,266.65,386.1255,498.8799
G5,3.5 um Binimetinib -ve control,4,G5_tile_4_fused_tp_0,38,72183.3495,0.00052644,9081.8006,26,0.68421,10.6316,1.8661,0.54924,3.4712,9,10.5,12,25.5569,7.3236,-0.97801,3.2949,22.3541,26.8953,31.13,21.4337,6.5652,0.55781,3.2095,16.5986,20.9472,25.7051,511.9386,304.0451,0.46793,2.8772,281.8955,502.1514,682.5361,189.2042,98.5942,1.0479,4.6687,133.4514,172.4014,243.5355
G5,3.5 um Binimetinib -ve control,5,G5_tile_5_fused_tp_0,46,172358.2882,0.00026689,15679.6875,28,0.6087,10.6957,2.4209,0.85525,3.5146,9,10,12,31.5686,8.869,-1.0018,2.7981,26.1742,36.0352,38.3839,25.1607,6.3834,0.35139,2.9549,20.3183,24.7736,29.6164,984.9045,551.2018,1.0079,4.6842,624.3864,923.2464,1230.6875,301.5325,133.5119,1.0534,4.3977,217.6783,270.2726,370.6961
G5,3.5 um Binimetinib -ve control,6,G5_tile_6_fused_tp_0,16,35093.0623,0.00045593,5908.623,12,0.75,8.375,1.2042,0.65806,2.5807,7.5,8,9,22.4699,6.27,-0.27883,2.0369,18.2501,23.4379,28.4389,25.5302,7.7647,0.86339,3.353,20.1787,23.2298,29.5173,835.5491,461.5857,0.94749,3.6582,538.6403,713.9033,1035.9148,295.4311,102.539,0.9128,3.6248,216.5929,292.781,332.8341
G5,3.5 um Binimetinib -ve control,7,G5_tile_7_fused_tp_0,39,107113.7823,0.0003641,11787.5067,28,0.71795,10.0513,2.523,1.3159,5.425,8,10,11,29.0307,7.1992,-1.0111,3.2415,23.4026,31.6284,33.9621,23.8379,6.6742,0.7878,4.2716,18.9108,23.471,27.4451,811.468,455.561,1.0387,5.0632,490.2167,757.5135,1059.349,226.6828,95.9199,1.3603,6.1703,160.1883,222.3936,257.7323
G5,3.5 um Binimetinib -ve control,8,G5_tile_8_fused_tp_0,14,32403.2622,0.00043206,6099.505,12,0.85714,7.5714,1.5549,-0.39265,2.0863,6,8,9,25.9065,8.6192,-0.59996,2.6233,21.075,25.9371,33.0701,28.735,10.6237,0.875,3.9778,20.9758,27.0699,34.0635,1080.1087,873.5906,0.7999,2.386,396.3822,685.8767,1869.7237,304.9753,152.5343,0.47202,2.33,207.1092,253.0915,447.2428
G5,3.5 um Binimetinib -ve control,9,G5_tile_9_fused_tp_0,77,194392.2744,0.00039611,16982.3088,38,0.49351,11.8701,2.515,0.80716,3.4712,10,11,13,32.0762,8.258,-0.86779,3.1315,26.1133,34.686,38.5614,21.6523,6.398,0.6172,3.8541,16.9177,21.4431,25.7163,563.4559,318.1306,0.81692,3.6584,331.896,514.2532,744.7453,235.8654,121.5335,0.96392,4.0986,146.666,205.931,308.6581
G6,3.5 um Binimetinib -ve control,0,G6_tile_0_fused_tp_0,31,101376.0901,0.00030579,11230.8548,19,0.6129,9.871,2.2471,0.32463,2.3843,8.25,10,11.75,28.444,6.4067,-0.58386,2.187,23.7407,30.4861,33.2488,25.4794,6.8997,0.41338,2.7043,19.8446,24.7001,30.0641,956.3782,500.4183,0.71878,3.6936,590.853,929.4471,1230.5229,330.3193,122.9536,0.58369,2.0388,235.7653,295.8693,448.5853
G6,3.5 um Binimetinib -ve control,1,G6_tile_1_fused_tp_0,51,364195.1136,0.00014003,32658.8179,19,0.37255,11.3725,2.3997,-0.30614,3.2965,10.25,12,12.75,40.9112,23.7095,1.2387,4.1646,24.7378,36.8463,47.8032,34.8576,27.2941,2.0913,7.1107,18.5242,24.5419,40.5228,1633.1619,2475.9559,3.712,19.4249,483.6062,747.4029,1493.1055,960.5535,1334.2081,3.0874,12.556,262.0695,459.9536,1131.4053
G6,3.5 um Binimetinib -ve control,2,G6_tile_2_fused_tp_0,32,72897.7974,0.00043897,8993.0711,22,0.6875,9.875,1.7916,0.56639,2.6645,9,10,11,24.7192,7.0735,-0.8398,2.4008,20.1581,28.0175,29.797,22.5018,6.0156,0.50925,2.973,18.1165,21.7106,26.8455,681.2878,310.4819,0.42732,4.3478,480.7296,661.7616,892.2499,224.8268,72.4201,0.40817,2.7814,175.208,209.2983,266.8509
G6,3.5 um Binimetinib -ve control,3,G6_tile_3_fused_tp_0,49,128831.1851,0.00038034,13031.2885,30,0.61224,10.8571,2.3892,0.69849,2.6995,9,10,12.25,29.1057,7.2196,-1.127,4.5704,25.6351,30.4073,33.7406,22.5813,6.0663,0.92764,4.825,18.2832,21.9856,26.3067,678.0589,329.4015,0.38004,2.7802,450.1326,643.398,881.9545,232.7016,101.7891,2.2713,11.7994,175.3635,211.7866,261.3644
G6,3.5 um Binimetinib -ve control,4,G6_tile_4_fused_tp_0,66,271636.1101,0.00024297,21553.8221,34,0.51515,11.5455,2.1992,1.1761,4.5671,10,11,13,35.9792,9.6603,-0.64272,3.0198,30.5931,38.049,43.4233,25.8478,7.86,1.3715,5.6164,20.4204,24.31,29.6623,956.4652,439.7369,0.60033,4.0776,678.0376,936.2408,1193.7424,336.7785,182.2563,1.0823,3.8561,202.1451,287.7032,428.8614
G6,3.5 um Binimetinib -ve control,5,G6_tile_5_fused_tp_0,6,2888.7045,0.0020771,1242.719,6,1,4.6667,0.5164,-0.70711,1.5,4,5,5,13.7316,2.7394,0.62677,1.8169,11.4182,12.7915,16.0796,20.1918,3.552,-0.35629,2.3809,17.2955,20.7525,22.789,577.7409,212.9316,0.73522,2.1188,412.7609,513.8069,721.9046,155.3399,32.8965,-0.85245,2.0614,129.0113,169.7354,178.1975
G6,3.5 um Binimetinib -ve control,6,G6_tile_6_fused_tp_0,61,148160.0347,0.00041172,14298.9639,36,0.59016,11.3443,2.3797,0.64049,2.8963,10,11,13,30.5761,6.8841,-0.53416,2.1792,24.5771,32.2414,35.9744,22.0892,6.5994,0.56764,3.6029,17.4581,21.7024,26.1889,587.9366,335.8807,0.73719,3.9703,347.2479,574.8237,762.9546,210.2789,115.5287,0.91465,3.5892,107.6266,201.638,276.2524
G6,3.5 um Binimetinib -ve control,7,G6_tile_7_fused_tp_0,16,22188.1134,0.00072111,4269.2551,14,0.875,7.5,2.2804,2.2471,8.568,6.5,7,8,19.5889,5.3312,-2.587,9.3906,19.1525,21.7142,22.2088,21.4029,4.9011,0.40519,2.7257,18.2006,20.8344,24.5628,672.3671,346.2101,-0.23865,2.4314,452.0999,728.3515,918.0665,177.8856,43.9551,0.5237,2.1053,144.8321,168.6516,221.664
G6,3.5 um Binimetinib -ve control,8,G6_tile_8_fused_tp_0,73,226014.9993,0.00032299,19931.632,32,0.43836,11.7808,2.3109,0.45283,2.3304,10,12,13,32.216,10.0443,0.5772,5.3262,26.9487,33.7944,36.7934,23.4037,10.5011,2.7454,14.1447,17.2424,21.219,25.631,689.0701,464.9252,2.6334,13.8142,415.7137,607.4984,854.51,332.1939,309.7662,4.2911,25.7319,179.4437,253.1317,351.9356
G6,3.5 um Binimetinib -ve control,9,G6_tile_9_fused_tp_0,50,148961.5633,0.00033566,14214.7261,30,0.6,10.76,2.4625,0.67738,3.4233,9,11,12,30.2789,7.643,-0.95178,3.1943,24.2505,34.177,36.1506,23.1479,5.9468,0.51387,3.2384,18.5801,22.3387,26.466,775.8415,366.0567,0.23715,2.8043,509.7673,780.3966,1001.697,253.8344,99.4171,-0.081233,2.7679,188.6726,267.9944,315.6347
G7,3.5 um Binimetinib -ve control,0,G7_tile_0_fused_tp_0,89,532554.0141,0.00016712,38183.8934,38,0.42697,12.3371,2.5133,0.21051,2.6427,10,12,13.25,54.7183,22.2348,0.48867,3.8118,38.5571,54.7307,67.2096,33.4156,22.312,2.5701,10.4117,21.1572,26.8527,33.0937,1253.0683,859.097,1.3594,5.2141,709.6019,1074.9105,1585.965,530.3319,476.2695,2.649,13.091,225.5242,347.9172,699.1481
G7,3.5 um Binimetinib -ve control,1,G7_tile_1_fused_tp_0,52,148108.8034,0.00035109,14771.6262,30,0.57692,11.1154,2.6543,1.1896,5.3621,9,11,12,30.155,9.605,0.89256,6.5525,25.6369,31.7735,34.0087,25.0248,12.0719,2.1197,8.103,17.5659,22.4802,27.6776,705.28,452.1027,1.6284,8.0292,396.881,623.4386,928.7158,263.779,170.3453,1.1672,4.4427,148.7276,238.7433,344.8814
G7,3.5 um Binimetinib -ve control,2,G7_tile_2_fused_tp_0,40,122274.7904,0.00032713,12706.8834,28,0.7,10.4,2.7531,0.99396,4.18,8.5,10,12,29.625,7.6415,-1.2294,3.7773,24.8415,32.7117,34.9448,24.5122,6.2812,0.25779,2.9458,19.5388,24.7395,28.5949,855.0685,431.8424,0.23435,2.6193,525.9523,885.7379,1129.6276,244.3631,118.8035,1.2132,5.2993,153.8146,229.315,300.5783
G7,3.5 um Binimetinib -ve control,3,G7_tile_3_fused_tp_0,21,37731.2869,0.00055657,6205.3831,16,0.7619,9.1429,2.1044,0.63211,2.9565,8,9,10,22.9008,6.4711,-0.73038,2.6957,19.9492,23.6122,27.7467,23.7429,7.6306,0.57841,3.4474,17.5225,22.6472,29.4153,608.5691,378.3324,0.81577,4.2359,325.8686,580.6192,831.0668,221.6208,104.2353,0.95111,2.8803,150.6276,192.0507,261.7219
G7,3.5 um Binimetinib -ve control,4,G7_tile_4_fused_tp_0,26,59992.4228,0.00043339,8034.3656,20,0.76923,9.2308,1.7276,1.1078,3.6185,8,9,10,24.4478,6.4408,-1.0808,3.8872,21.5376,25.2419,29.9124,23.4427,6.7431,0.082866,2.7761,18.0473,23.5907,27.2112,779.1224,563.5789,1.3889,5.2667,357.5977,687.3895,1022.3115,223.1768,74.1622,0.54424,3.2268,166.4739,216.2038,265.4993
G7,3.5 um Binimetinib -ve control,5,G7_tile_5_fused_tp_0,95,373039.4408,0.00025466,28973.0803,38,0.4,12.5263,2.1677,-0.20291,2.6362,11,13,14,43.8079,15.738,-0.12313,2.2755,30.3084,45.1597,56.2735,26.6776,15.1921,2.4702,9.9511,18.4973,22.7678,28.208,802.2354,714.2235,4.366,33.9747,414.3558,662.7362,964.629,402.4039,374.3265,2.6083,11.5899,172.0456,272.7939,508.6649
G7,3.5 um Binimetinib -ve control,6,G7_tile_6_fused_tp_0,24,48303.1501,0.00049686,7024.6402,17,0.70833,9.5833,1.8158,0.33033,2.9652,8,9,11,22.5193,6.6058,-0.79209,2.3442,19.1534,23.7963,28.0566,22.8913,6.5445,0.24636,3.0822,18.8436,22.4606,27.0243,627.3136,403.0879,0.94437,3.8922,313.309,578.7794,866.8663,234.1547,103.1874,0.78063,3.825,169.5117,224.9226,281.8752
G7,3.5 um Binimetinib -ve control,7,G7_tile_7_fused_tp_0,51,178933.7781,0.00028502,16193.1079,33,0.64706,10.8627,2.2717,0.59506,2.8857,9,11,12.75,32.9839,7.5031,-1.0404,3.7104,26.3222,35.4377,38.94,25.0763,6.7703,0.56189,3.203,19.9832,24.2966,29.1002,912.9274,446.8334,0.48998,3.3971,616.0315,883.9532,1148.1381,261.1792,141.5723,1.5489,6.0104,178.4411,239.9898,303.6446
G7,3.5 um Binimetinib -ve control,8,G7_tile_8_fused_tp_0,39,103326.1898,0.00037745,11328.257,26,0.66667,10.1026,2.3819,0.85941,4.1381,9,10,11,27.9813,7.0651,-0.81187,2.5796,20.9645,31.3893,32.8077,22.991,6.3539,0.61382,3.6631,18.1825,22.6079,26.6645,765.3792,430.1945,2.1234,12.6605,507.4268,710.8918,969.3304,236.0054,126.2515,0.99367,3.7524,151.8737,211.6237,289.0265
G7,3.5 um Binimetinib -ve control,9,G7_tile_9_fused_tp_0,17,45262.3708,0.00037559,6915.5286,15,0.88235,8,1.7321,1.339,5.1354,7,8,9,24.7496,5.1602,-0.75619,2.8783,21.465,25.8431,28.0151,26.7584,7.0741,-0.29634,2.5452,22.6474,26.715,32.6885,1160.5736,659.959,0.40487,2.2324,657.2585,1007.0367,1575.0343,265.9819,115.2607,0.15084,2.2055,181.7096,251.8786,351.5898
G8,3.5 um Binimetinib -ve control,0,G8_tile_0_fused_tp_0,71,193729.2878,0.00036649,16903.4452,38,0.53521,11.5493,2.3225,0.90847,3.7884,10,11,13,32.3367,8.2364,-1.1264,3.7021,28.7178,35.0248,38.3291,22.3052,6.1385,0.68822,3.7215,18.1696,21.4186,25.9617,637.2674,338.2623,0.87524,5.2499,395.1981,628.8471,824.5214,234.7701,93.675,0.63524,2.7864,164.0048,213.437,299.7315
G8,3.5 um Binimetinib -ve control,1,G8_tile_1_fused_tp_0,90,397829.7575,0.00022623,29456.6226,39,0.43333,12.1111,2.7415,0.73534,3.2033,10,12,14,44.7313,16.442,0.33902,2.8608,32.3497,44.2496,55.309,28.1319,14.9978,2.6595,10.7441,19.6954,24.8526,29.8233,949.4744,587.0538,1.1355,5.1221,565.3881,876.1931,1209.5996,398.0625,312.8151,1.6017,5.1077,196.2052,278.2889,524.6797
G8,3.5 um Binimetinib -ve control,2,G8_tile_2_fused_tp_0,66,308258.034,0.00021411,27240.5192,25,0.37879,12.1515,2.3484,0.10392,2.61,10,12,13,36.8255,18.8349,2.7879,13.2492,29.1604,34.7283,39.8262,30.4384,22.6539,3.0279,12.3981,19.4619,24.156,30.106,984.8499,1019.9082,3.6518,20.6711,477.159,795.4687,1106.3726,592.1852,590.028,2.1047,7.081,214.2096,372.4507,687.6019
G8,3.5 um Binimetinib -ve control,3,G8_tile_3_fused_tp_0,36,59351.5232,0.00060656,8068.1181,27,0.75,10.3333,2.3422,0.79536,3.5091,9,10,12,23.9084,6.6937,-0.38463,3.7667,22.0095,25.152,27.3723,20.503,6.0896,0.7056,3.954,16.131,19.8196,24.2347,471.0438,310.1752,0.79469,3.594,240.6152,435.4696,656.6106,161.3624,74.3551,0.51711,2.9031,111.1437,141.121,214.7326
G8,3.5 um Binimetinib -ve control,4,G8_tile_4_fused_tp_0,40,112679.8658,0.00035499,11943.9142,28,0.7,9.95,2.396,0.8525,3.5419,8,9,12,28.8528,7.4828,-1.4343,4.4931,26.8292,31.6143,34.2118,23.508,5.8688,0.22202,2.9554,19.4999,23.0724,27.0321,840.8945,480.9109,0.33442,2.6191,448.1973,820.0807,1186.703,229.6907,103.1062,1.2393,4.492,168.774,207.383,266.2862
G8,3.5 um Binimetinib -ve control,5,G8_tile_5_fused_tp_0,38,97378.9704,0.00039023,10884.5088,26,0.68421,10.2632,2.4238,1.5113,5.3647,9,10,11,27.7655,6.5813,-0.99172,3.0372,23.7879,29.2332,32.8812,23.4532,6.4169,0.57002,3.3053,18.7957,22.895,27.4986,726.7087,381.2578,0.19949,2.8133,509.4564,734.6471,971.429,226.7606,89.998,0.14151,1.7823,150.7894,219.5582,306.569
G8,3.5 um Binimetinib -ve control,6,G8_tile_6_fused_tp_0,22,39605.9573,0.00055547,6623.0742,17,0.77273,8.8182,1.8933,0.78422,2.5955,8,8,10,24.3574,7.1573,0.57554,2.7446,19.1954,24.0616,28.2753,24.1051,8.9325,1.1749,5.0675,17.5972,22.8387,28.3871,649.278,399.48,0.616,3.0434,332.698,607.104,907.6722,220.7691,127.6202,0.68312,2.5692,126.7559,197.9376,253.1357
G8,3.5 um Binimetinib -ve control,7,G8_tile_7_fused_tp_0,38,97044.4957,0.00039157,11309.7854,21,0.55263,10.8947,2.1154,0.43495,3.7787,10,11,12,26.1987,8.5868,0.12093,3.5098,19.5733,27.3414,31.2237,23.7251,8.9214,1.2953,5.2995,17.8415,22.3433,26.9608,642.6788,381.3682,1.093,4.712,370.899,567.5235,835.3301,297.6259,200.5182,1.189,3.8339,156.4688,221.5539,434.828
G8,3.5 um Binimetinib -ve control,8,G8_tile_8_fused_tp_0,47,107473.6485,0.00043732,11591.2074,33,0.70213,10.5957,2.5166,0.89539,3.4858,9,10,12,28.4298,6.8168,-1.043,3.1841,22.359,30.8377,33.7475,21.8754,5.7943,0.4725,3.9489,17.4293,22.2802,24.7537,624.8468,328.7885,0.23343,2.544,360.4751,615.3125,828.8768,186.955,96.6822,1.476,6.7731,119.6023,185.3378,230.7385
