well,condition,tile,fov_token,n_p,totalVolume,n_p_totalVolume,totalArea,number_of_boundary_edges,fraction_of_boundary_edges_n_p,Mean_dgree,Std_dgree,Skewness_dgree,Kurtosis_dgree,q_25_dgree,q_50_dgree,q_75_dgree,Mean_dsc,Std_dsc,Skewness_dsc,Kurtosis_dsc,q_25_dsc,q_50_dsc,q_75_dsc,Mean_edg,Std_edg,Skewness_edg,Kurtosis_edg,q_25_edg,q_50_edg,q_75_edg,Mean_vlms,Std_vlms,Skewness_vlms,Kurtosis_vlms,q_25_vlms,q_50_vlms,q_75_vlms,Mean_fct,Std_fct,Skewness_fct,Kurtosis_fct,q_25_fct,q_50_fct,q_75_fct
F7,20 nm Binimetinib,0,F7_tile_0_fused_tp_0,111,606546.8444,0.000183,39778.1874,25,0.22523,12.9009,2.1446,0.36805,3.4239,11.25,13,14,40.9631,16.1924,1.0396,4.8665,31.8071,40.0133,45.4704,28.2973,18.1024,2.5194,10.0525,18.2093,22.6418,29.2541,1040.3891,1397.853,6.692,70.4404,455.3492,708.4815,1098.538,864.7432,1021.1505,2.4638,10.4966,201.5578,474.0669,1406.881
F7,20 nm Binimetinib,1,F7_tile_1_fused_tp_0,37,113548.1914,0.00032585,12170.1709,24,0.64865,10.4324,2.1284,0.31382,2.7767,9,10,12,28.4183,8.3938,-0.83161,3.0514,23.8838,29.8274,34.3312,24.9049,7.3503,0.26307,2.3855,19.0603,24.3935,30.0184,841.0977,552.5087,1.1784,4.545,455.7932,691.4101,1067.772,276.5948,130.25,1.0849,4.2424,193.1831,268.512,322.7126
F7,20 nm Binimetinib,2,F7_tile_2_fused_tp_0,17,21950.3993,0.00077447,4256.1749,14,0.82353,7.6471,1.7657,1.4695,6.147,6.75,8,8,19.2223,4.7963,-1.4607,5.5457,16.9762,20.1863,21.5746,20.3079,4.7939,0.49428,3.1183,16.2492,20.2713,23.367,593.254,330.5025,0.41676,2.725,332.7507,541.5205,814.0038,177.3406,67.6507,0.16767,3.2068,128.0905,172.8072,223.6323
F7,20 nm Binimetinib,3,F7_tile_3_fused_tp_0,17,21099.4519,0.00080571,4200.4685,14,0.82353,8.2353,1.6405,1.3627,5.1874,7,8,9,19.2147,5.591,-1.1197,3.8337,16.8061,20.6939,22.9298,20.9458,6.1603,0.20873,2.6782,17.0139,20.4506,24.7967,502.3679,311.5522,0.24552,1.9893,253.023,457.721,821.7855,175.0195,85.3213,0.75362,4.2029,105.3468,186.4929,218.679
F7,20 nm Binimetinib,4,F7_tile_4_fused_tp_0,71,195880.0563,0.00036247,17029.6826,42,0.59155,11.0986,2.4678,1.161,3.8988,9,11,12,33.0367,8.3187,-0.72201,2.5851,28.3916,35.9439,39.0933,22.0212,5.9197,0.52732,3.3554,17.6838,21.4589,25.8067,689.7185,332.7023,0.41332,3.1196,457.3619,669.7532,903.0894,212.871,95.3158,0.97998,3.9746,138.5626,195.5493,263.6338
F7,20 nm Binimetinib,5,F7_tile_5_fused_tp_0,85,645317.5522,0.00013172,43311.8646,18,0.21176,12.6118,2.5778,0.27132,3.1577,11,13,14,44.9899,19.9933,0.94787,4.2413,33.8188,42.3462,51.7907,32.2573,18.7558,2.2013,9.1942,20.5643,27.0302,35.8821,1480.0861,1941.6433,6.942,71.1044,620.5275,990.0753,1680.6978,1353.4958,892.8928,1.1554,4.3059,786.1155,1177.6388,1709.2587
F7,20 nm Binimetinib,6,F7_tile_6_fused_tp_0,37,112478.449,0.00032895,12158.1083,24,0.64865,10.5946,2.3149,0.40883,2.6005,9,10,11.25,29.0306,7.244,-0.69981,2.4764,24.6458,31.1702,34.8331,24.9651,6.8966,0.59747,3.6564,20.0891,24.3821,28.491,815.0612,418.0841,0.070163,2.662,529.0572,814.1062,1054.8006,276.3206,132.5193,0.88119,4.0784,199.0369,271.2857,327.1388
F7,20 nm Binimetinib,7,F7_tile_7_fused_tp_0,34,89888.9246,0.00037824,10796.1318,19,0.55882,10.7059,1.715,0.13724,3.2621,10,11,12,26.6358,9.1807,-0.040509,2.116,19.7484,27.3173,33.7452,24.7446,9.1213,1.0892,5.264,19.1457,23.6632,29.1661,680.9767,438.3505,1.7053,7.7643,389.9057,567.9017,839.2147,317.5333,190.4732,1.2578,5.1342,157.7617,306.7559,405.04
F7,20 nm Binimetinib,8,F7_tile_8_fused_tp_0,22,32494.4834,0.00067704,5639.8158,16,0.72727,9.0909,1.9496,1.1722,5.0528,8,9,10,20.192,7.424,0.89555,5.7939,19.0221,20.2409,23.2295,21.4899,8.5505,1.8622,6.9354,16.3153,19.6971,23.8915,499.9151,340.7143,1.527,7.6384,269.0035,455.817,690.2697,201.422,146.8809,2.1459,7.7316,124.4228,143.9433,225.462
F7,20 nm Binimetinib,9,F7_tile_9_fused_tp_0,80,248170.5773,0.00032236,19774.7049,40,0.5,11.6,2.468,0.59869,2.9134,10,11,13,34.3728,9.2104,-1.1979,3.8856,29.7464,37.3066,41.2672,22.7029,6.1545,0.53333,3.4533,18.2122,22.6146,26.5428,715.189,369.8402,0.6235,3.5807,452.7453,678.5931,933.453,260.1935,123.4793,0.84476,3.7363,170.7763,246.4416,335.5502
F8,20 nm Binimetinib,0,F8_tile_0_fused_tp_0,61,174026.81,0.00035052,15828.6729,38,0.62295,11.2787,2.4909,0.86606,4.0934,10,11,13,32.7586,7.8673,-1.2426,4.0648,28.8722,35.1188,37.9132,23.1812,6.432,0.33967,2.6895,17.8206,23.0375,27.5408,701.721,424.6064,1.0494,4.5667,390.4512,620.0531,921.3032,219.8427,92.2989,0.96322,4.0909,156.4252,204.7701,250.623
F8,20 nm Binimetinib,1,F8_tile_1_fused_tp_0,32,51298.6242,0.0006238,7060.4234,26,0.8125,9.125,2.4854,1.8531,6.7678,7,8,10,23.6299,4.4073,-1.5532,4.5473,22.7433,24.7848,26.4827,19.9533,5.1437,0.46426,2.4212,15.7975,18.9715,23.1603,563.7211,377.72,0.96551,4.6425,338.4833,534.106,749.0098,147.0922,42.2002,0.85943,3.066,115.5592,133.2987,171.5783
F8,20 nm Binimetinib,2,F8_tile_2_fused_tp_0,54,109843.7038,0.00049161,11668.9666,33,0.61111,10.9259,2.4714,0.94879,3.9249,9,10.5,12,28.0817,6.1909,-0.95245,3.2828,24.4809,29.2309,32.8744,20.727,6.1125,0.6823,3.4564,15.9273,20.1144,24.1203,520.5863,326.9809,1.216,5.0629,294.5508,478.2855,651.7253,188.2091,97.6673,2.0512,10.2837,135.3762,168.7883,216.8911
F8,20 nm Binimetinib,3,F8_tile_3_fused_tp_0,18,35558.2932,0.00050621,6424.8619,13,0.72222,8.6667,1.6803,-0.52732,2.5208,8,9,10,25.3973,9.056,-0.077996,2.2061,20.5495,23.5085,34.9951,26.736,10.9108,1.1501,4.384,19.4886,23.4106,31.6198,711.1659,466.849,1.0061,3.7046,385.7334,607.3139,953.7569,292.0392,161.8524,0.84492,2.7976,180.0151,247.2405,382.5463
F8,20 nm Binimetinib,4,F8_tile_4_fused_tp_0,40,71644.6367,0.00055831,8767.5762,29,0.725,10,2.4807,1.6024,5.9583,8,9,11,24.8423,5.7846,-0.93283,3.3966,22.7028,26.1096,28.5823,20.1146,5.117,0.095614,2.7698,16.7691,19.9645,23.1956,534.6615,297.495,0.41837,3.311,373.2114,519.596,711.0547,162.3625,76.7856,0.43789,3.0617,104.129,154.0744,201.0154
F8,20 nm Binimetinib,5,F8_tile_5_fused_tp_0,29,45431.4046,0.00063832,6538.7041,23,0.7931,9.4483,2.5716,2.0418,8.1544,8,9,10,22.309,5.2261,-1.7288,5.7812,21.175,24.1557,25.8683,20.3267,4.9348,0.28203,2.8736,16.7868,20.0657,23.7145,516.266,270.9344,0.11836,2.3403,292.6238,546.1912,723.53,155.6834,67.5721,1.3391,6.6607,113.517,150.7738,182.2504
F8,20 nm Binimetinib,6,F8_tile_6_fused_tp_0,66,169277.8837,0.00038989,15425.3243,35,0.5303,11.2424,2.4996,1.2464,4.4309,10,10.5,13,30.2954,8.4456,-0.97731,3.1487,25.0076,33.0013,37.1364,21.6202,5.9953,0.59948,3.4621,17.0453,21.2423,25.1401,620.0655,304.3398,0.4449,3.294,419.646,593.6919,789.8028,233.717,85.1952,0.42757,2.4436,160.5632,227.0368,291.4343
F8,20 nm Binimetinib,7,F8_tile_7_fused_tp_0,11,19562.4739,0.0005623,4121.0028,10,0.90909,6.3636,1.2863,2.2384,7.1771,6,6,6,20.845,4.8779,0.53971,2.806,17.4482,20.3939,21.9982,25.4114,6.4646,-0.13748,3.6651,21.5625,25.3991,29.0054,1150.7338,612.9585,-0.33688,2.2548,723.4429,1283.4351,1578.8632,257.5627,125.6272,0.9889,4.7778,202.3949,235.5491,296.0642
F8,20 nm Binimetinib,8,F8_tile_8_fused_tp_0,35,77310.0814,0.00045272,9289.5323,25,0.71429,9.4857,2.6051,1.3989,4.8463,8,9,10.75,26.0705,6.1101,-1.2845,4.4963,23.2484,28.2621,29.5843,22.033,5.9074,0.79693,3.9615,17.3713,21.862,24.8562,709.2668,340.9577,0.76837,4.8268,503.0053,683.2407,913.7825,201.9464,99.681,2.5211,11.9356,143.773,177.4694,222.6732
F8,20 nm Binimetinib,9,F8_tile_9_fused_tp_0,11,19890.889,0.00055302,4126.3879,11,1,6.1818,1.4709,0.46573,2.4301,5,6,7,21.0485,5.6662,2.1964,6.9773,17.8187,20.117,21.8815,26.0632,7.5735,0.82017,3.4345,20.4842,25.6163,29.9667,1326.0593,595.2836,0.15837,1.9336,777.1167,1349.2045,1708.8552,229.2438,88.1819,1.1753,4.0165,177.387,207.5143,266.8831
G5,100 nm TPA +ve control,0,G5_tile_0_fused_tp_0,63,218628.5493,0.00028816,18454.2345,34,0.53968,11.3651,2.51,1.0119,4.169,10,11,12,35.2416,7.6163,-0.89159,3.4873,31.8548,37.0424,41.2711,24.7602,7.4738,0.89328,4.1272,18.9976,23.8462,29.0476,828.1384,521.9948,1.6842,8.2776,478.5402,733.5506,1046.2751,288.3474,147.0083,0.66676,2.5341,177.7459,249.3713,412.6174
G5,100 nm TPA +ve control,1,G5_tile_1_fused_tp_0,32,68381.925,0.00046796,8708.0203,21,0.65625,10.1875,2.334,1.1311,5.0866,8.5,10,11,24.8593,6.5852,-1.2886,4.8531,20.1319,27.0154,29.9955,22.5499,6.1149,0.51567,2.9597,17.9442,22.3522,26.1715,605.1498,316.5414,0.33386,2.6474,380.0673,581.8812,827.8013,229.1584,114.9635,1.3021,5.2109,163.8224,217.1085,252.8151
G5,100 nm TPA +ve control,2,G5_tile_2_fused_tp_0,57,165245.2319,0.00034494,15482.5297,34,0.59649,11.3333,2.8929,1.8828,9.9256,10,11,13,32.5249,7.9883,-1.107,3.7755,28.2793,34.1371,39.0062,23.9306,8.0575,0.47857,2.6927,17.5579,23.2815,29.3667,703.1712,585.0547,2.4002,11.2182,350.5259,573.1343,885.3262,241.9145,135.4222,0.72466,2.8223,137.3479,226.799,317.8432
G5,100 nm TPA +ve control,3,G5_tile_3_fused_tp_0,30,141436.6424,0.00021211,18382.5222,18,0.6,10.4,2.0443,0.10936,1.9652,9,10.5,12,37.6514,20.7942,1.0667,3.33,22.2408,33.2079,44.3562,37.2184,24.9993,1.5234,5.6226,19.1858,25.3352,50.5441,1274.204,1090.4034,1.8431,8.2028,503.5313,806.1813,1886.8639,574.4538,679.15,2.4452,10.1883,132.6869,328.9446,806.5249
G5,100 nm TPA +ve control,4,G5_tile_4_fused_tp_0,27,52847.843,0.0005109,7418.0017,20,0.74074,9.7778,2.1183,0.98994,3.6832,8,10,10.75,23.6305,6.1264,-1.2463,4.0062,19.6871,26.5646,27.5346,22.4717,6.0173,0.13326,2.3804,17.3891,22.8916,26.3836,600.5437,346.4181,0.86114,3.6344,359.4838,552.158,754.095,206.0556,99.5384,0.56559,3.0537,124.3215,202.6748,262.0774
G5,100 nm TPA +ve control,5,G5_tile_5_fused_tp_0,117,611939.2956,0.0001912,42590.2165,33,0.28205,12.735,2.8539,0.61762,3.9521,11,13,14,45.8791,18.2673,1.4731,5.9704,35.9615,42.6848,51.1397,28.7293,16.7771,2.3173,9.4899,18.8936,24.2051,31.4085,1023.3099,1093.3691,4.2348,32.8241,440.847,708.9622,1183.3933,686.939,785.3187,1.8285,5.2213,216.7395,358.8088,807.0438
G5,100 nm TPA +ve control,6,G5_tile_6_fused_tp_0,20,40731.9101,0.00049102,6416.6505,15,0.75,8.6,2.0365,0.56159,3.3316,7.5,8.5,9.5,22.5602,6.3049,-0.54822,2.8034,18.5449,24.0206,26.8536,23.4512,7.2546,0.49998,2.6491,18.0566,22.7107,28.3246,754.2946,435.4121,0.89272,3.7777,505.2656,710.2773,891.3222,246.7942,142.0096,0.35228,1.7409,117.1154,204.3018,365.6772
G5,100 nm TPA +ve control,7,G5_tile_7_fused_tp_0,20,33907.7793,0.00058984,5970.0043,16,0.8,8.3,1.689,1.1956,4.1295,7,8,9,23.4106,6.7686,0.67442,3.0378,18.4776,22.6032,27.2391,23.727,8.4004,1.4587,5.0965,17.505,22.6552,27.052,678.1556,392.0885,1.1478,4.4981,437.3293,597.7886,847.7514,213.2144,129.8699,1.7503,6.1276,133.6688,173.9615,246.5687
G5,100 nm TPA +ve control,8,G5_tile_8_fused_tp_0,22,44035.9582,0.00049959,6633.4463,17,0.77273,8.6364,2.2582,2.395,9.6831,7,8,9,23.0662,5.4397,-0.71716,2.7483,19.7681,23.7267,27.5499,22.9071,5.8899,0.51993,2.8392,18.5517,21.9265,26.2033,746.3722,409.2587,0.58745,3.079,428.6857,672.4841,958.1398,221.1149,79.9698,1.364,4.9924,176.4144,200.1849,251.6231
G5,100 nm TPA +ve control,9,G5_tile_9_fused_tp_0,37,296868.9481,0.00012463,35971.9665,14,0.37838,11.2432,2.2901,0.14697,2.1327,10,11,13,58.7109,32.2566,0.28092,1.9763,32.1573,52.4396,84.0317,52.2125,43.9697,1.6556,5.3112,22.1717,33.4375,69.361,1855.4309,1915.867,1.8668,6.6,574.3144,1157.275,2567.4094,1498.8319,1541.6701,2.2878,8.2321,540.3046,1009.298,1567.6357
G6,100 nm TPA +ve control,0,G6_tile_0_fused_tp_0,126,549247.4714,0.0002294,34325.3754,50,0.39683,12.7143,2.4879,0.58214,3.1597,11,12.5,14,43.2854,12.321,-0.3355,3.4647,36.0398,46.8425,51.4241,25.5046,9.1109,1.5411,8.0879,19.7594,24.4123,29.5626,874.5979,564.6783,1.5235,7.9482,476.2927,817.2748,1146.2441,357.556,246.8945,1.8119,7.173,195.6632,294.0157,457.79
G6,100 nm TPA +ve control,1,G6_tile_1_fused_tp_0,26,112656.1718,0.00023079,12721.2953,20,0.76923,9.3846,2.467,2.2358,9.962,8,9,10,33.575,7.984,-0.024713,3.4188,29.0321,34.5339,38.4419,30.9905,11.8185,0.91448,4.3589,22.3479,28.345,39.1822,1426.0275,1258.6376,1.6651,5.6036,573.2515,913.1785,1668.7899,353.3693,190.8955,0.73212,2.3232,195.5943,314.6921,450.4622
G6,100 nm TPA +ve control,2,G6_tile_2_fused_tp_0,30,86810.7482,0.00034558,11028.3174,22,0.73333,10.2,2.2499,1.5203,6.1889,9,10,11,28.1703,10.9867,1.504,6.1119,23.6378,26.7256,30.3577,27.0642,12.3026,1.6289,5.3253,19.5093,23.801,30.4201,834.7187,584.1591,1.003,4.5966,360.4815,802.5802,1143.819,275.7079,238.577,1.9188,6.4008,143.034,179.6812,271.1761
G6,100 nm TPA +ve control,3,G6_tile_3_fused_tp_0,31,66616.115,0.00046535,8607.1462,19,0.6129,9.8065,1.8871,1.8567,8.1069,9,9,10,24.7734,6.4426,-1.1079,4.5183,22.4201,25.2419,29.1862,22.4302,6.1613,0.80499,3.279,17.7798,21.7573,25.594,634.4392,311.8999,-0.12906,2.3494,438.425,623.8639,879.0402,253.1514,122.1103,0.3699,2.2976,142.2594,254.485,307.8937
G6,100 nm TPA +ve control,4,G6_tile_4_fused_tp_0,23,29800.2757,0.0007718,5099.7379,16,0.69565,9.2174,1.8819,0.80858,3.5162,8,9,10,18.8713,6.3343,-0.84682,2.2579,12.8461,21.7332,23.487,19.3765,5.6458,0.81908,3.3886,15.5034,18.705,22.055,425.7182,210.8502,0.98356,3.9438,292.8611,375.1162,541.5506,182.1335,51.5351,0.69769,2.6146,138.2502,170.6677,224.2201
G6,100 nm TPA +ve control,5,G6_tile_5_fused_tp_0,23,45847.4734,0.00050166,7476.0468,17,0.73913,9.4783,1.8058,0.43847,2.9096,8,9,11,24.2367,12.1623,1.8295,7.489,18.8176,22.5105,26.6858,26.1848,14.8764,1.9623,6.4732,17.3487,21.3721,27.6812,636.7705,392.9292,1.7579,8.7388,371.0122,571.3489,850.1807,249.2016,162.6732,1.2808,4.1685,148.7017,195.6923,319.1754
G6,100 nm TPA +ve control,6,G6_tile_6_fused_tp_0,30,66288.9161,0.00045256,8540.1196,20,0.66667,9.6667,1.8631,0.66039,3.3952,8,10,11,24.1146,7.135,-0.9278,3.5506,19.5035,26.4345,28.3392,22.1193,5.7468,0.30738,2.8052,17.8837,21.9928,25.9255,676.4175,305.9062,0.20213,3.0843,476.1393,673.1572,896.3797,237.2255,98.6937,0.21053,2.2269,160.9501,232.1853,326.8615
G6,100 nm TPA +ve control,7,G6_tile_7_fused_tp_0,106,427656.8215,0.00024786,29918.0597,42,0.39623,12.4528,2.719,0.53869,3.9257,11,12,14,41.4503,12.8887,0.046433,3.0533,33.7808,42.0462,47.6178,25.4875,10.5806,2.3581,12.1042,18.8862,24.0382,28.5133,830.4016,549.8446,1.4658,6.0547,452.9627,724.2428,1040.0173,373.9757,283.6147,1.4826,4.9475,181.0374,263.7221,543.1227
G6,100 nm TPA +ve control,8,G6_tile_8_fused_tp_0,9,8564.8857,0.0010508,2453.648,8,0.88889,6.4444,0.72648,1.238,3.1704,6,6,7,16.0338,5.3835,-1.8476,5.2949,15.9533,17.7426,18.775,22.3721,5.7002,0.31177,2.0875,18.2277,21.696,26.6093,570.9924,293.4986,0.28999,1.9095,293.6879,614.6734,760.5783,204.4707,71.2247,-0.15054,2.8803,153.3816,219.0572,244.1768
G6,100 nm TPA +ve control,9,G6_tile_9_fused_tp_0,41,96221.2157,0.0004261,10867.0386,27,0.65854,10.9268,2.2737,0.56938,4.7654,10,11,12,27.2292,7.1665,-0.9581,3.0936,23.9544,29.3325,33.2155,22.8801,6.6192,0.44487,2.9399,17.8473,22.3682,27.2392,605.1649,350.387,0.73879,3.9791,338.9681,588.5213,806.1147,217.3408,101.1611,0.43697,2.3322,138.1279,202.2788,286.7734
G7,100 nm TPA +ve control,0,G7_tile_0_fused_tp_0,190,651876.169,0.00029147,37446.5134,62,0.32632,13.0842,2.6253,0.28638,2.5954,11,13,15,44.9086,12.2032,-0.76519,2.8517,36.8833,48.2436,54.5236,22.5122,6.9341,0.93608,4.9736,17.5863,21.8096,26.4007,655.811,372.2681,0.85104,4.0701,391.8311,603.1148,872.6136,312.0543,152.1819,0.799,3.5308,200.4542,295.2169,402.5091
G7,100 nm TPA +ve control,1,G7_tile_1_fused_tp_0,103,443037.6833,0.00023249,32323.1788,36,0.34951,12.7961,2.7165,0.52597,4.1866,11,13,14,40.0087,14.87,1.1182,8.2682,31.1677,40.9331,47.557,27.1088,16.0173,3.409,18.2521,18.8539,24.0456,29.191,847.1084,799.1386,5.9823,62.8481,435.4735,699.8619,1022.639,475.3409,500.5601,2.7046,10.2333,208.0858,303.03,534.4035
G7,100 nm TPA +ve control,2,G7_tile_2_fused_tp_0,5,2526.5152,0.001979,1181.2224,5,1,4,0,NaN,NaN,4,4,4,14.434,1.7606,-0.55753,1.564,12.8838,15.3977,15.7647,22.6558,3.9105,-0.04461,1.4804,18.2978,22.905,26.4102,842.1717,180.5952,0.017828,1.5,706.9492,840.4191,977.8324,196.8704,24.0087,0.031437,2.4172,182.536,198.5324,206.8685
G7,100 nm TPA +ve control,3,G7_tile_3_fused_tp_0,11,14592.3636,0.00075382,3394.5896,11,1,6.5455,1.1282,0.97796,3.1982,6,6,7,19.5146,3.4002,0.40638,2.6863,18.2735,18.9766,20.8703,24.351,7.4115,0.073125,2.8356,18.7029,24.8007,29.6428,858.3743,546.7525,0.30737,1.7932,394.5585,683.0912,1388.2122,188.5883,68.9995,-0.61062,2.402,171.9254,207.5383,223.2992
G7,100 nm TPA +ve control,4,G7_tile_4_fused_tp_0,36,106391.7416,0.00033837,11706.9211,23,0.63889,10.3333,2,0.61817,3.289,9,10,12,28.7248,7.7505,-1.0878,4.3716,23.968,30.493,33.9739,24.8508,8.7136,1.2603,5.4104,18.728,23.7121,28.566,818.398,576.4238,2.3671,14.8398,459.765,754.2453,1032.3782,278.7362,173.5893,1.7954,7.8933,165.1166,222.7233,364.2396
G7,100 nm TPA +ve control,5,G7_tile_5_fused_tp_0,17,29475.8034,0.00057674,5701.9547,14,0.82353,8.1176,1.9327,0.95378,3.5065,6.75,8,9,22.7996,9.9289,1.1174,4.0315,16.9152,21.9905,25.1313,24.9759,10.1027,1.472,4.5914,17.8518,22.4024,27.6683,718.922,429.018,0.62583,3.2938,454.4976,729.4019,897.5982,237.5814,138.2436,1.1856,3.2818,147.8057,181.1197,307.5202
G7,100 nm TPA +ve control,6,G7_tile_6_fused_tp_0,9,8564.4272,0.0010509,2515.5037,9,1,6.2222,0.66667,-0.20992,2.3789,6,6,7,17.7249,3.7485,0.12177,2.1747,15.271,16.9177,20.558,23.5605,6.358,-0.016029,2.2699,18.4386,23.2215,27.809,658.8021,415.1446,0.21123,1.8987,309.2978,702.182,967.3919,179.6788,76.439,-0.33542,2.3327,127.7848,183.0549,256.8829
G7,100 nm TPA +ve control,7,G7_tile_7_fused_tp_0,41,80489.947,0.00050938,9762.4603,28,0.68293,10.0976,2.4063,1.0067,4.6703,9,10,11,26.5303,6.708,-0.92648,3.9445,23.1238,28.1319,30.6844,21.4496,6.3903,0.60174,3.2794,16.6439,20.6804,25.3554,570.8507,343.0375,0.82258,3.757,303.0642,539.2838,763.6918,187.7396,90.4379,0.65176,3.1987,129.5056,179.0068,217.7947
G7,100 nm TPA +ve control,8,G7_tile_8_fused_tp_0,12,16822.2213,0.00071334,3653.8466,11,0.91667,6.6667,1.4355,2.5395,8.2734,6,6,7,18.6066,5.7628,-2.0733,6.9952,17.6084,19.7075,21.0921,22.3961,5.168,0.43699,2.8527,18.5952,21.5694,25.9036,841.1111,366.3036,0.1486,3.4318,624.891,802.1688,1064.0351,202.9915,61.8599,0.95411,4.3738,166.3179,200.7487,233.3373
G7,100 nm TPA +ve control,9,G7_tile_9_fused_tp_0,20,26760.5992,0.00074737,4952.4951,15,0.75,8.8,1.7045,0.77727,3.4115,8,8.5,10,20.0669,5.8006,-0.85867,3.1107,15.5118,21.8909,24.4,21.0016,6.6881,1.157,4.4869,16.2892,19.1857,24.6161,477.8678,265.3511,0.68606,3.476,240.8888,478.3024,637.3606,190.4806,95.9049,1.2554,4.0756,122.3134,158.5911,230.037
G8,100 nm TPA +ve control,0,G8_tile_0_fused_tp_0,43,118700.4875,0.00036226,12290.9978,27,0.62791,10.7907,2.3861,0.41062,2.0576,9,10,12.75,28.2339,7.6751,-1.0573,3.0693,24.0936,31.3728,34.0776,23.3096,6.0924,0.40042,3.1212,18.46,23.504,27.1629,719.3969,366.3072,0.66253,3.4445,473.5496,658.0332,915.9641,245.82,121.6611,1.0172,3.5256,173.1085,203.1793,302.072
G8,100 nm TPA +ve control,1,G8_tile_1_fused_tp_0,22,117657.8868,0.00018698,13962.9561,13,0.59091,9.1818,1.7898,0.53702,2.959,8,9,10,34.0336,9.9654,0.14496,2.1148,27.2088,32.0291,42.0181,33.8105,15.4346,0.45858,2.204,20.1041,31.229,46.1835,1705.1868,1567.3826,0.88642,2.8782,373.6726,1560.1848,2683.8885,634.6798,379.2745,0.23332,1.8575,287.994,617.1264,1008.943
G8,100 nm TPA +ve control,2,G8_tile_2_fused_tp_0,4,1217.7933,0.0032846,917.9018,4,1,3,0,NaN,NaN,3,3,3,15.1888,1.7351,0.21074,1.9395,13.9955,15.0787,16.3822,24.3797,5.6766,-0.75873,2.406,20.9796,26.134,27.6152,1217.7933,0,NaN,NaN,1217.7933,1217.7933,1217.7933,229.4755,42.7799,0.023055,1.2802,193.8581,228.9367,265.0928
G8,100 nm TPA +ve control,3,G8_tile_3_fused_tp_0,13,10638.4051,0.001222,3011.507,12,0.92308,7.0769,1.7059,0.5055,3.8464,6.75,7,7.25,17.6498,6.0127,-0.821,3.5778,14.0114,18.4022,21.8948,20.1859,5.9455,0.53642,3.2829,16.5565,19.6333,23.9829,443.2669,242.4162,0.041808,2.0366,269.0612,435.9689,625.2226,150.5754,71.3923,0.95209,3.4302,94.0975,137.8582,188.0611
G8,100 nm TPA +ve control,4,G8_tile_4_fused_tp_0,5,1894.4863,0.0026392,1107.3496,5,1,3.6,0.54772,-0.40825,1.1667,3,4,4,14.4479,3.3414,-0.99534,2.4249,12.401,16.2399,16.57,21.6868,5.2283,-0.90054,2.6516,19.3219,22.0886,25.8621,947.2431,196.3136,-1.2186e-15,1,808.4284,947.2431,1086.0578,184.5583,67.14,0.43427,1.8792,124.7953,176.2267,228.3686
G8,100 nm TPA +ve control,5,G8_tile_5_fused_tp_0,45,302387.2065,0.00014882,25669.9969,24,0.53333,11.5556,2.1058,0.039626,2.5245,10,12,13,42.0039,15.7542,0.29781,3.2201,29.2266,43.5085,52.7442,34.7092,20.267,1.8635,6.5572,22.3897,28.6461,37.9736,1558.6969,1642.5714,2.6542,10.9143,611.6928,1091.6826,1822.333,583.409,496.2676,1.6536,5.3697,256.0954,422.1005,660.1473
G8,100 nm TPA +ve control,6,G8_tile_6_fused_tp_0,49,171258.2885,0.00028612,16059.8282,28,0.57143,11.0204,2.4108,0.46257,2.7281,9,11,12.25,31.068,9.1439,0.37431,5.8694,24.0436,34.6369,35.9,25.3822,9.5766,2.0437,8.8501,19.3276,23.7127,28.7633,873.7668,494.3,1.341,5.8138,546.876,778.1007,1098.056,308.8428,159.9624,1.3475,5.0808,200.4638,241.513,413.96
G8,100 nm TPA +ve control,7,G8_tile_7_fused_tp_0,60,393347.6253,0.00015254,33922.8216,18,0.3,11.9667,3.2153,0.95594,4.3143,10,12,13,40.9998,19.9956,1.3274,4.3984,27.5418,36.0864,44.8617,34.6231,24.4638,1.8924,6.3288,19.2568,25.2671,39.5157,1385.0268,1699.2199,3.6195,20.4778,526.6354,870.0751,1496.2944,1060.0882,1293.3454,2.3855,9.208,227.4996,600.2289,1398.0198
G8,100 nm TPA +ve control,8,G8_tile_8_fused_tp_0,32,43862.0356,0.00072956,6457.6181,24,0.75,9.375,2.4854,2.5591,11.7796,8,9,10,22.1057,5.0694,-1.6883,6.4689,20.6049,23.5491,25.0362,19.1557,5.1512,0.65936,3.6886,15.3067,18.6508,22.4401,452.1859,265.3025,0.54147,2.4046,267.2508,395.0941,645.5046,146.764,55.1273,1.318,5.9221,107.9758,141.154,171.0799
G8,100 nm TPA +ve control,9,G8_tile_9_fused_tp_0,25,32214.9641,0.00077604,5270.8315,21,0.84,9.12,2.2971,2.3133,9.9571,7.75,9,10,20.8464,4.3195,-1.4415,5.336,19.304,21.268,23.8713,19.7993,5.2695,0.41531,2.8864,15.8284,19.4048,23.6548,453.7319,275.6979,0.75556,3.9077,259.8855,414.1648,602.1353,138.7061,58.3146,0.47325,2.8936,98.9195,133.7158,161.1538
